CUST_ID,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C15419,0,0.25,19,0,5000,477.894327,613.519804,0,12
C15420,0.714286,0.285714,3,6,6500,2021.846497,96.572665,0.428571,7
C15421,0.5,0,0,31,5500,348.740817,431.266392,0,12
C15422,0,0.416667,7,0,4000,1114.681017,732.984374,0,12
C15423,1,0,0,38,7000,1563.287264,178.816786,0.833333,12
C15424,0.833333,0,0,52,5000,2721.870415,523.348392,0,12
C15425,0,0.083333,1,3,4500,2837.08595,130.716778,0.333333,12
C15426,0.75,0,0,19,1500,662.519566,119.295167,0,8
C15427,0.166667,0.083333,2,13,3000,1827.504821,173.812568,1,12
C15428,0.666667,0,0,46,6000,4622.217377,230.464797,0.25,12
C15429,1,0.583333,15,15,18000,3546.06155,5743.736444,0,12
C15430,0,0.666667,14,3,6000,1259.203988,1197.398596,0,12
C15431,0.333333,0,0,5,3000,3905.486286,1080.480612,0.1,12
C15432,0,0.083333,1,0,2500,588.789066,289.050092,0,12
C15433,0,0.333333,4,0,2400,351.305519,440.128449,0,12
C15435,1,0,0,12,450,2718.47954,2413.233231,0.833333,12
C15436,0,1,93,4,12000,3512.633784,2096.962594,0,11
C15437,0.909091,0,0,11,1000,560.219458,17.826933,0,11
C15438,0.416667,0.083333,1,14,4000,1959.916433,1187.591705,0,12
C15439,0.583333,0,0,13,8500,874.024544,274.582036,0,12
C15440,0.833333,0,0,6,1500,87.868362,88.187856,0.5,6
C15441,0,0,0,1,2000,396.435632,85.073591,0,12
C15442,0,0.090909,1,0,1200,254.727472,491.098362,0,11
C15443,0.083333,0,0,14,6500,788.60284,177.213829,0.5,12
C15444,0,0.416667,20,0,6000,3395.637883,1532.092391,0,12
C15445,0,0.166667,2,0,12000,3357.944033,1437.438437,0,12
C15446,0,0.166667,3,0,1200,1326.002237,286.69926,0,12
C15448,1,0.083333,3,48,4500,3332.360525,31871.36379,0,12
C15449,1,0,0,12,2150,1620.285733,1555.793076,0.083333,12
C15450,0,0.125,1,0,2500,1331.706743,232.422715,0,8
C15451,0.25,0,0,6,3000,711.838166,750.333981,0,12
C15452,0.5,0,0,12,4000,331.529307,146.818553,0.777778,12
C15453,1,0,0,29,7000,487.168856,164.505587,0.666667,12
C15454,1,0,0,12,5500,154.705191,157.784568,0.083333,12
C15455,0.333333,0,0,4,2500,361.012758,169.705471,0.8,12
C15456,0.625,0,0,25,1200,862.494363,113.077567,1,8
C15457,0,0,0,1,4500,607.677726,92.393376,0,12
C15459,0.916667,0.166667,2,11,2500,1786.497369,508.470423,0,12
C15460,0.833333,0,0,22,6000,1550.332412,178.096603,0.727273,12
C15461,1,0,0,67,5500,2349.060843,176.161796,1,12
C15462,0.363636,0.272727,7,10,8700,2162.94335,4628.802111,0,11
C15463,0,1,31,0,8500,2902.821241,2869.727066,0,12
C15464,0,0.25,6,2,2500,621.956899,191.258003,0,12
C15465,0,0.083333,1,1,1200,2202.149777,274.519006,0,12
C15466,0,0,0,8,1200,473.659122,619.376955,0,12
C15467,0.083333,0,0,13,6000,319.878647,443.406361,0,12
C15469,0.166667,0,0,2,2500,122.054178,206.106505,0,12
C15470,0.454545,0,0,12,4000,183.620398,128.25155,0,11
C15471,0,1,80,0,9000,13652.75432,1343.985397,0,12
C15472,0.416667,0.166667,2,7,2500,634.780319,658.460719,0,12
C15473,0.333333,0,0,5,5000,75.750562,,0,12
C15474,1,0,0,12,3000,276.339695,167.93554,0.833333,12
C15475,0,0.25,3,0,3000,442.578729,616.532252,0,12
C15476,0,0.166667,2,0,1800,363.842433,612.656741,0,12
C15477,0.583333,0,0,16,1000,442.174198,711.024081,0,12
C15478,0.083333,0,0,1,1750,293.330975,343.940892,0,12
C15479,1,0,0,13,3000,4214.565847,182.841487,0.75,12
C15480,0,0.222222,4,0,4000,446.092673,747.172775,0,9
C15481,1,0,0,12,1000,188.66041,153.221194,0.5,12
C15482,0,0.583333,10,0,3000,820.085077,1187.871281,0,12
C15483,0,0,0,13,1800,309.644014,291.857209,0,12
C15484,0,0,0,2,6400,787.236366,201.135008,0,12
C15485,0,0.083333,3,1,1800,1665.457998,204.226245,0,12
C15486,0,0,0,31,7000,2647.183713,490.378067,0,12
C15487,0,0,0,1,1500,751.551966,193.903676,0,11
C15488,0,0,0,20,1600,1081.988109,645.551427,0,12
C15489,0.666667,0,0,17,3000,705.81092,112.041868,0.333333,12
C15490,1,0.25,5,67,12300,3298.741768,4239.303788,0,12
C15491,0.083333,0,0,3,5000,167.350713,41.839613,0.181818,12
C15492,1,0.083333,1,70,14000,1968.080891,1635.841661,0,12
C15493,0,0.25,5,0,8500,1835.361842,2701.584337,0,12
C15494,0.5,0.083333,1,11,4500,4774.597215,478.802097,0,12
C15495,1,0,0,17,2500,1656.974517,542.14663,0,12
C15496,0.857143,0,0,45,4000,341.459733,126.503057,0,7
C15497,0,0.666667,17,0,12500,10496.24166,2094.307389,0,12
C15498,0.3,0,0,7,1200,270.6586,136.109592,0,10
C15499,0.666667,0,0,43,20000,4036.028203,109.759102,1,6
C15500,0.416667,0,0,26,8000,707.712681,606.899998,0,12
C15501,0,0.083333,4,0,10000,1379.83404,1840.913723,0,12
C15502,0.916667,0,0,11,1500,141.974905,150.500248,0.166667,12
C15503,1,0.083333,1,30,1200,3021.605454,3148.909502,0.083333,12
C15504,0,0.090909,1,0,6000,811.884107,833.953708,0,11
C15505,0,0.083333,1,0,1300,379.556939,54.371074,0,12
C15506,0.083333,0,0,15,1700,1812.402979,314.375296,0.166667,12
C15507,1,0.25,4,26,3000,704.323375,240.060933,0.083333,12
C15508,0,0.583333,15,1,4100,4591.237633,723.343619,0,12
C15509,0.333333,0,0,22,2000,873.931715,1452.265916,0,12
C15510,0,0.666667,35,40,7500,39461.9658,6764.853481,0.25,12
C15511,0.916667,0,0,13,1500,742.382146,703.203441,0,12
C15512,0,0.272727,11,0,9000,1134.482984,1092.950836,0,11
C15513,1,0.333333,6,18,1200,1713.299924,425.812312,0,12
C15514,0.416667,0.166667,4,12,1500,326.956073,472.486843,0,12
C15515,0,0.416667,6,0,2500,5155.088326,320.494371,0.2,12
C15516,0.75,0,0,10,1000,216.489485,190.287126,0,12
C15517,0.416667,0,0,9,4500,415.618854,144.896661,0.857143,12
C15519,0,0.5,10,0,3000,2355.267462,268.140818,0,12
C15520,0.833333,0.083333,1,12,10000,1133.806322,1165.41843,0,12
C15521,0.25,0.166667,4,6,3000,2579.035502,209.238839,0.166667,12
C15522,0,0.166667,2,0,1500,298.943957,508.050053,0,12
C15523,0,0.833333,27,0,7000,1374.849589,1159.813479,0,12
C15524,0,0.5,7,0,3000,2236.589562,100.212983,0,12
C15525,0,0,0,9,1500,472.453467,170.192614,0,12
C15526,0,0,0,1,6000,353.862252,247.500183,0,12
C15527,0,0.666667,8,0,7000,1689.268612,1198.874608,0,12
C15528,0.25,0,0,7,2000,925.820102,164.103619,1,12
C15529,0.166667,0,0,6,6000,135.546054,29.013477,0.083333,12
C15530,0.833333,0,0,28,5000,3067.833591,248.870731,0.416667,12
C15531,0.083333,0,0,1,1900,511.105425,118.437426,1,12
C15532,0.166667,0.083333,2,6,3000,1059.352415,683.372766,0,12
C15533,0,0.166667,6,0,4000,445.436177,418.536968,0,12
C15534,0,0.166667,8,0,6000,322.580506,419.059837,0,12
C15535,0,0.083333,5,0,3500,310.775643,659.586136,0,12
C15536,0,0.166667,3,4,1800,1467.766461,405.632903,0,12
C15537,0,0.25,3,0,1500,779.245735,60.582149,0.125,12
C15538,0,0.416667,15,13,3000,3866.435107,1094.491962,0.090909,12
C15539,0,0,0,1,2500,368.7253,410.924268,0,12
C15540,0,0.333333,8,0,6000,6043.227704,1183.930323,0.083333,12
C15541,0.666667,0.083333,1,13,6000,4770.998795,289.339838,0.083333,12
C15542,0,0.75,20,0,3500,1668.247356,448.064322,0,12
C15543,0,0.083333,2,0,1500,3578.648701,69.271137,1,12
C15544,0,0.083333,2,0,3000,638.102089,653.783205,0,12
C15545,0.777778,0,0,9,2500,782.67882,109.17084,0.777778,9
C15546,0.75,0,0,24,4300,90.964048,208.147019,0,12
C15547,0,0.25,3,0,3000,170.645351,187.555397,0,12
C15548,0.166667,0.5,22,53,5500,2170.561697,1731.420819,0,12
C15549,0.166667,0,0,4,2500,2271.738188,131.138844,0,12
C15550,1,0,0,40,9500,5401.287094,756.926664,0,12
C15551,0,0.25,10,0,4500,238.152441,123.753834,0,12
C15552,0,0,0,4,5700,574.514857,531.183467,0,12
C15553,1,0,0,121,12000,5430.633936,477.257131,0,12
C15554,0.666667,0,0,34,9000,4450.197966,556.179286,0,12
C15555,0,0.166667,3,0,1200,860.788124,214.677868,0,12
C15556,0,0.166667,2,0,6000,6801.790399,156.159732,1,12
C15557,1,0,0,35,8000,1344.622375,526.831031,0,12
C15558,0,0,0,5,3000,3747.500925,1248.460984,0.083333,12
C15559,0.083333,0.166667,3,3,1500,275.248686,100.780063,0.083333,12
C15560,0.818182,0,0,18,1600,811.701446,327.262906,0,11
C15561,0,0.666667,35,0,9500,1259.720956,1479.53625,0,12
C15562,0.166667,0.333333,6,44,7050,8123.060053,3915.696493,0.444444,12
C15563,0,0.25,5,0,6500,9317.533927,929.334025,0.125,12
C15564,0,0.25,3,0,1500,404.269442,424.156288,0,12
C15565,0,0.083333,2,0,4000,0,,0,12
C15566,0,0.125,1,0,2000,794.426157,116.202264,0,8
C15567,0,0.25,3,0,1800,1308.537026,94.70744,0.25,12
C15568,0,0.25,8,0,2000,351.850485,181.339692,0.166667,12
C15569,0.833333,0,0,11,3000,874.020918,180.358798,1,12
C15570,0,0.1,1,0,5000,0,,0,10
C15571,0,0.333333,5,48,1200,2574.978162,606.739379,0.083333,12
C15572,0.5,0,0,13,10500,1631.594511,269.311255,0.333333,12
C15573,1,0,0,39,6000,1491.690159,164.139365,0.5,12
C15574,0.75,0,0,39,12500,6446.627837,6340.898794,0,12
C15575,0,0.166667,2,0,7500,3688.217452,1752.657115,0,12
C15576,0,0.583333,7,0,6000,1495.067426,2221.880048,0,12
C15577,0.916667,0,0,11,1700,202.137436,262.20484,0,12
C15578,1,0,0,19,7000,1174.739824,176.285795,0.916667,12
C15579,0.75,0.166667,3,18,1800,1309.489418,195.953485,0.166667,12
C15580,1,0.083333,1,56,9000,819.905846,679.005417,0,12
C15581,0.5,0,0,6,2500,374.472803,85.914125,0.454545,12
C15582,0,0.166667,2,6,1800,1148.378687,110.252783,0,12
C15583,0.416667,0,0,6,5000,888.221177,146.348596,1,12
C15584,0.583333,0,0,10,4000,307.750161,161.030353,0.166667,12
C15585,1,0,0,16,1550,587.710246,1090.811625,0,12
C15586,0,0.333333,6,0,1800,1336.452403,374.452534,0,12
C15587,0,0.333333,10,0,3500,856.740386,379.255051,0,12
C15588,0,0.142857,1,0,3000,0,,0,7
C15589,0.416667,0.25,3,11,1500,2049.345099,266.90291,0,12
C15590,0,0,0,1,3000,112.678222,208.247475,0,12
C15591,0.916667,0,0,11,1500,201.08824,13.88938,0,12
C15592,0,0.166667,3,0,5000,533.940153,826.56466,0,12
C15593,0,0.5,14,0,12000,8919.228234,1075.889659,0,12
C15594,0,0,0,4,6000,945.998757,104.810436,0.666667,12
C15595,0.416667,0,0,5,1500,1075.578609,94.762661,0.416667,12
C15596,0.166667,0,0,4,6000,268.128456,67.701929,0.272727,12
C15597,0.25,0,0,28,1500,3530.131795,190.985351,0.25,12
C15598,0.75,0.583333,17,11,3200,763.674122,744.713817,0,12
C15599,0.090909,1,24,34,4500,5190.696125,6825.44203,0,11
C15600,0,0,0,24,10000,1891.000067,204.477134,0.818182,12
C15601,0,0.333333,5,6,6000,559.24901,786.402078,0,12
C15602,0,0.166667,2,0,1200,1386.88202,232.802183,0.083333,12
C15603,0.916667,0.166667,2,39,17000,2925.020526,1463.588692,0,12
C15604,0,0.083333,1,0,2500,597.046672,673.465761,0,12
C15605,0,0.333333,6,2,5000,4646.340788,767.829781,0,12
C15606,1,0.083333,1,21,10000,4452.753075,562.102772,0,12
C15607,0,0,0,13,7000,5891.252034,285.762299,0.2,12
C15608,0.833333,0,0,16,1500,454.857585,183.013235,0,12
C15609,0.8,0.1,2,20,2500,1892.675483,170.458741,0.125,10
C15610,0,0,0,11,2500,1576.842421,395.761881,0,11
C15611,0,0.333333,6,4,600,635.073163,389.795498,0,12
C15612,0.5,0,0,6,4000,398.382513,153.645248,1,12
C15613,0.75,0.083333,1,15,9500,2112.619409,5817.079142,0,12
C15614,0,0.583333,11,2,4400,348.40535,413.727143,0,12
C15615,0.916667,0.083333,3,12,1000,811.45719,926.087148,0,12
C15616,0,0.166667,8,0,6000,0,,0,12
C15617,0.083333,0,0,4,2700,2372.012083,98.767606,0.25,12
C15618,0.636364,0,0,8,1500,318.73308,792.01288,0,11
C15619,0,0.166667,1,0,3000,341.751466,327.277488,0,6
C15620,0,0,0,5,6000,3873.506886,127.016328,0,12
C15621,0.333333,0.5,7,6,5000,1016.843526,561.912557,0,12
C15622,0,0.166667,2,0,1200,236.375748,259.21298,0,12
C15623,0,0.166667,2,3,300,196.333324,201.615417,0.083333,12
C15624,0.416667,0,0,12,3000,378.768909,130.651802,0,12
C15625,0.333333,0.083333,1,68,6200,13705.00441,1310.291574,0,12
C15626,0.25,0,0,10,2500,1140.257668,31.497924,0,12
C15627,0.833333,0,0,12,9500,1952.923432,387.281405,0,12
C15628,1,0,0,49,3750,8529.330225,256.82014,0.833333,12
C15629,0.75,0.166667,4,40,3500,763.750978,1125.042573,0,12
C15630,0,0.166667,5,0,6400,331.996644,137.43958,0,12
C15631,0.916667,0,0,17,4200,2398.956105,342.2675,0,12
C15632,1,0,0,12,1000,530.36208,1127.724623,0,12
C15633,0,0.333333,7,0,1200,1901.27932,324.801824,0.090909,12
C15634,0,0.333333,9,0,3000,681.433652,592.032785,0,12
C15636,0,0,0,6,2500,1779.977904,188.774182,0.4,12
C15637,0,0.363636,9,0,2500,414.951308,7164.306187,0,11
C15638,0,0.083333,1,0,1800,459.151425,335.813771,0,12
C15639,0.555556,0.222222,5,6,1500,220.436374,583.820142,0,9
C15640,0.083333,0.416667,23,1,6000,483.729934,720.971058,0,12
C15641,0.25,0,0,4,16000,409.933465,164.248292,0.5,12
C15642,0.416667,0.666667,13,9,19000,5337.961195,8345.641905,0,12
C15643,0,0.25,3,1,7000,1537.817125,1442.075559,0,12
C15644,1,0.083333,1,27,2500,977.188809,313.922409,0.083333,12
C15645,0,0,0,12,7000,430.466572,187.954393,0.083333,12
C15646,0.25,0,0,24,4000,1111.593127,181.840836,0,12
C15647,0,0.25,7,3,9500,851.52967,596.332001,0,12
C15648,0,0,0,2,6000,3304.443043,84.471116,0,12
C15649,1,0,0,82,9000,12996.64271,289.757941,0.916667,12
C15650,1,0,0,12,2000,238.913827,7.070714,0,12
C15651,0,1,17,2,5000,2011.126751,1282.428401,0,11
C15652,0.25,0.416667,5,7,1000,2022.302019,191.073806,0.333333,12
C15653,0,0.727273,15,0,6500,1255.546074,1542.906309,0,11
C15654,1,0,0,36,5500,3016.560969,189.375956,1,12
C15655,0,0,0,12,4000,698.817652,170.77492,1,12
C15656,0,0.25,3,0,500,165.27161,190.841988,0,12
C15657,0,0,0,1,2750,430.507379,154.067397,0,12
C15658,0,0.333333,11,2,8000,969.689869,1336.9578,0,12
C15659,0,0,0,1,2000,750.927612,379.079339,0,12
C15660,0.5,0,0,6,2200,4296.908322,4130.592522,0.083333,12
C15661,0,0.083333,1,0,6000,15843.68136,1261.125201,0.333333,12
C15662,0,0.181818,2,0,150,699.292482,599.5493,0,11
C15663,0.666667,0,0,20,3000,824.557797,175.239392,0.75,12
C15664,0,0.333333,7,1,2200,2326.985125,1115.444711,0,12
C15666,0,0.25,6,0,4000,5364.680585,116.705952,0.333333,12
C15667,0.545455,0,0,21,6000,805.516282,219.717476,0.181818,11
C15668,0.583333,0.25,3,14,5000,672.048823,658.657911,0,12
C15669,0.833333,0.083333,1,50,9000,1850.332531,2024.379006,0,12
C15670,1,0.083333,1,30,9000,4061.59893,1007.691447,0,12
C15671,1,0,0,68,6000,1590.330808,167.136534,0.75,12
C15672,0.333333,0,0,5,6000,178.584988,69.359061,0.363636,12
C15673,0,0.083333,2,0,1000,154.970698,77.402578,0,12
C15674,0,0.3,3,0,3000,3206.865961,557.973185,0,10
C15675,0,0.444444,6,0,4000,666.97848,635.614648,0,9
C15676,0.083333,0,0,14,1800,1482.140815,202.184147,0.083333,12
C15677,0,0.666667,13,0,3000,650.716947,784.060078,0,12
C15678,0.333333,0.166667,1,53,11500,426.798145,113.262756,0,6
C15680,0.583333,0,0,19,2200,1936.724441,202.619118,0.416667,12
C15681,1,0.25,4,56,5000,2557.014611,605.697272,0,12
C15682,0,0.083333,1,0,3000,791.783333,138.420191,0.166667,12
C15683,1,0,0,12,1000,136.096707,217.449281,0,12
C15684,0,0.166667,2,0,6000,1311.010857,841.880535,0,12
C15685,0,0,0,3,6500,811.109413,858.298082,0,12
C15686,0.083333,0,0,2,2500,0,,0,12
C15687,1,0,0,54,5000,2248.341145,431.796784,0,12
C15688,0,0.083333,1,0,2500,460.005554,754.982656,0,12
C15689,0,0,0,12,7000,484.669932,192.908611,1,12
C15690,0,0,0,6,3200,812.383013,140.175864,0.1,12
C15691,0.555556,0,0,6,1500,449.09003,100.105897,0,9
C15692,0,0,0,8,7500,753.502654,308.604961,0.083333,12
C15693,0.416667,0,0,5,2700,681.924724,,0,12
C15694,0,0.666667,16,0,1500,199.01051,226.880981,0,6
C15695,1,0,0,29,2500,764.713719,206.988911,0,12
C15696,0,0,0,13,6500,960.737291,86.562843,0.111111,12
C15697,0.333333,0,0,4,5000,363.86862,170.73776,1,12
C15698,1,0.25,4,12,1000,307.584827,249.005928,0,12
C15699,0,0.583333,16,0,4000,383.056837,394.763386,0,12
C15700,1,0,0,108,14500,2564.857063,4606.755937,0,12
C15701,1,0.583333,17,51,10000,7573.546529,501.711259,0.25,12
C15702,0,0.090909,1,0,3000,141.272092,271.376651,0,11
C15703,0.083333,0,0,55,4500,665.046852,850.247297,0,12
C15704,0,0.5,11,21,3000,4201.694496,307.53747,0.2,12
C15705,0.916667,0,0,34,1800,759.916056,225.743387,0,12
C15706,0.25,0.083333,1,6,3000,359.829195,190.226811,0,12
C15707,0.909091,0,0,11,1500,143.609104,164.361594,0.777778,11
C15708,0,0.25,3,1,1200,347.568201,463.992512,0,12
C15709,0,0.25,4,0,6500,1210.9845,1565.678756,0,12
C15710,0.583333,0,0,8,9000,409.454228,175.245981,0.714286,12
C15711,0.666667,0,0,11,5000,240.474518,154.2101,0,12
C15712,0.714286,0,0,6,1500,68.323361,104.264949,0.4,7
C15713,0,0.333333,19,0,3000,348.795318,510.986097,0,12
C15714,1,0,0,19,2000,326.624678,152.547744,0.636364,12
C15715,0.416667,0,0,9,1500,1028.163341,183.039309,0,12
C15716,0.5,0,0,8,1500,708.383328,831.442071,0,12
C15717,0,0.181818,2,0,2000,396.836709,680.410348,0,11
C15718,0,0.25,4,0,5500,536.065588,324.670041,0,12
C15719,1,0.166667,7,67,6000,2400.861889,2257.788425,0,12
C15720,0.333333,0.25,4,16,1800,1597.746211,309.576217,0.083333,12
C15721,0,0,0,9,1800,925.227009,865.078504,0,12
C15722,0,0.4,5,0,8000,462.437204,856.401575,0,10
C15723,1,0,0,28,4000,3846.028003,322.506371,0.181818,12
C15724,0,0.818182,34,0,3000,1007.211689,433.963634,0,11
C15725,0,0.583333,17,0,2500,1434.566669,597.46081,0,12
C15726,1,0,0,23,5200,193.70608,141.02725,0.7,12
C15727,0.714286,0,0,6,1000,86.16753,104.771473,0.5,7
C15728,0.666667,0.5,10,10,4000,1612.002883,898.050967,0,12
C15729,1,0,0,36,6000,1780.988408,182.31869,0.416667,12
C15730,0,0,0,8,3000,198.133653,200.73031,0,12
C15731,0.75,0,0,274,9500,6443.381719,691.328423,0.083333,12
C15732,0.166667,0,0,3,3000,301.728915,224.641178,0,12
C15733,1,0,0,56,1500,416.870269,294.032386,0,12
C15734,1,0,0,12,3000,1330.781779,118.364043,0.636364,12
C15735,1,0,0,12,1200,897.514706,1358.434639,0,12
C15736,0,0.333333,11,8,7000,8054.48508,1805.455623,0.083333,12
C15737,0.166667,0.416667,10,4,10000,619.02881,1149.24369,0,12
C15738,1,0,0,19,5000,899.310578,178.313275,1,12
C15739,0.833333,0,0,22,3500,612.645199,160.160912,0.9,12
C15740,1,0.083333,2,17,1200,1273.253687,580.934766,0,12
C15741,0,0.916667,24,0,10500,2804.040289,2312.250917,0,12
C15742,0.416667,0,0,21,9000,615.627805,634.853764,0,12
C15743,0,0.583333,12,0,3500,809.813492,849.210431,0,12
C15744,0,0,0,6,450,1307.853194,1336.106153,0.333333,12
C15745,0,0,0,12,2600,2304.882707,392.9199,0,12
C15746,0,0.25,4,0,1000,345.161002,277.7637,0,12
C15747,0,0.166667,2,0,2900,642.830286,599.508236,0,12
C15748,0,0.166667,2,0,3000,864.931529,1796.44717,0,12
C15749,0.416667,0.083333,1,6,1500,1757.687136,5482.177329,0.083333,12
C15750,0,0.083333,2,0,3000,3585.134646,270.542229,0,12
C15751,0,0,0,1,1000,287.560084,177.475343,0,12
C15752,0,0.416667,12,2,2500,1543.486682,374.993899,0.166667,12
C15753,1,0,0,40,7000,2003.273695,176.453648,1,12
C15754,0,0.25,9,2,4500,811.119073,1325.010085,0,12
C15755,1,0,0,98,6500,1628.411065,1548.159984,0,12
C15756,0,0.25,3,0,3000,696.542192,761.827013,0,12
C15757,0,0.083333,1,0,1500,287.13201,531.655053,0,12
C15758,0,0.25,6,0,6000,12353.26546,717.788508,0.2,12
C15759,0.9,0,0,11,1000,435.994202,158.158755,0.875,10
C15760,0,0.083333,1,0,6000,3961.072777,29.048708,0.090909,12
C15761,0,0.166667,2,0,1000,542.489358,156.265479,0.125,12
C15762,0,0,0,12,12000,278.865346,238.608197,0,12
C15763,0,0.25,19,0,4000,7730.195068,1442.992764,0,12
C15764,0.3,0,0,20,5000,871.245658,137.913285,0,10
C15765,0,0.166667,2,0,3000,314.842514,185.625798,0,12
C15766,0,0.333333,8,0,10500,2335.737316,3361.046714,0,12
C15767,0,0,0,2,3000,534.055194,866.123831,0,12
C15768,0.333333,0,0,4,500,704.553221,1722.057336,0,12
C15769,0,0,0,2,12500,711.52357,27.094432,0,11
C15770,1,0,0,104,5200,5831.664538,202.213224,0.916667,12
C15771,1,0,0,12,6500,557.480712,,0,12
C15773,0,0,0,2,6000,179.644191,118.316999,0,12
C15774,0,0.181818,2,0,1800,357.259124,687.048707,0,11
C15775,0,0,0,3,7500,614.163281,188.038862,0,12
C15776,0.1,0,0,7,5500,1204.587035,238.195134,0.1,10
C15777,0.833333,0,0,15,1500,306.967651,356.087522,0,12
C15778,0.166667,0,0,3,2500,682.334296,175.624776,1,12
C15779,0,0.583333,16,3,12000,2163.376448,2871.461432,0,12
C15780,0,0,0,4,400,227.659466,196.226103,0,12
C15781,1,0,0,14,6000,457.377375,187.088484,0.75,12
C15782,0,0,0,2,6000,230.757968,73.567323,0,12
C15783,0.6,0.2,3,14,1500,491.576263,502.718043,0,10
C15784,0.666667,0,0,17,1500,564.329726,151.912905,1,12
C15785,0,0.166667,2,0,3000,0,,0,12
C15786,1,0,0,12,1000,72.454987,270.085264,0,12
C15787,0.166667,0,0,3,1000,416.818116,603.735158,0,12
C15789,0.166667,0,0,3,8000,615.69756,792.533866,0,12
C15790,0,0.333333,7,0,2500,2697.2213,679.634933,0,12
C15791,0,0,0,1,1500,79.207316,208.550713,0,12
C15792,0.75,0.166667,2,9,9000,1733.213844,705.163246,0,12
C15793,0.75,0.125,3,6,3000,244.379096,582.083146,0,8
C15794,0,0.363636,7,0,5000,1194.027733,1726.574128,0,11
C15795,0,0,0,10,8000,428.89277,176.271756,0.666667,12
C15796,0.416667,0.416667,9,7,1500,2411.283485,1291.78569,0.090909,12
C15797,0,0.166667,4,0,1500,1596.987626,187.596016,0.083333,12
C15798,0,0.166667,2,1,1000,214.638861,174.577973,0,12
C15799,0,0.166667,2,0,1200,1936.324445,117.244717,0.285714,12
C15800,0.166667,0,0,3,2900,224.790156,212.520426,0,12
C15801,0,0.083333,1,1,5000,360.123912,192.075716,0,12
C15802,0,0,0,4,3000,279.74723,241.723393,0,12
C15803,1,0,0,47,6000,1936.907938,198.598427,0.416667,12
C15804,0,0.25,7,0,3000,6024.595066,826.013735,0.181818,12
C15805,0,0.25,4,0,4000,4525.286325,408.805328,0.090909,12
C15806,0.25,0,0,3,4000,247.778082,139.574077,0.25,12
C15807,1,0.833333,27,109,2500,7608.515679,915.803727,0.083333,12
C15808,0.333333,0,0,3,3000,289.706891,85.464647,1,6
C15809,0,0,0,11,6000,2295.229351,274.668404,0,12
C15810,0.625,0,0,8,11500,824.871032,101.683837,0.8,8
C15811,0,0.1,2,0,2500,364.208749,710.889925,0,10
C15812,0.416667,0,0,20,1200,975.402992,229.25572,0,12
C15813,0.25,0.25,5,8,2000,467.499859,449.473659,0,12
C15814,0.833333,0,0,11,1500,266.683039,168.946603,0.7,12
C15815,1,0,0,21,5000,3746.305759,56370.04117,0,12
C15816,0.083333,0,0,2,7000,90.0711,29.862755,0.083333,12
C15817,0.5,0,0,6,4000,212.020939,142.655139,0.111111,12
C15818,0,0,0,13,1200,1587.56373,193.337889,0.166667,12
C15819,0,0.714286,13,1,2500,862.833252,233.053173,0,7
C15820,0,0.5,24,0,6500,3869.74895,1742.491124,0.083333,12
C15821,0.333333,0,0,4,1500,110.099433,166.020925,0,12
C15822,1,0,0,12,1500,404.189925,151.005361,1,12
C15823,0,0.181818,13,4,3500,46.969049,18924.00199,0,11
C15824,1,0.25,4,12,6000,1353.941998,2230.75253,0,12
C15825,0.416667,0.416667,10,7,6000,3349.425019,243.137378,0.363636,12
C15826,0.555556,0,0,5,1500,0,,0,9
C15827,0,0.166667,6,0,1200,222.485191,420.701352,0,12
C15828,0.166667,0,0,9,7500,3023.04845,169.574114,0.6,12
C15829,0.25,0,0,3,1500,278.050986,814.495329,0,12
C15830,1,0,0,12,1500,525.046566,149.110815,0.090909,12
C15831,1,0,0,65,8200,2984.80545,678.731919,0,12
C15832,0.583333,0,0,29,6000,2218.376164,211.587611,0.083333,12
C15833,0,0.25,4,0,1500,175.509452,546.469472,0,12
C15834,0,0,0,5,4000,304.061592,84.043137,0,6
C15835,0,0.166667,2,0,3000,2097.898378,272.284192,0.125,12
