CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C14779,200.98831,0.181818,0.0,0.0,0.0,1864.5665,0.0,0.0,0.0,0.083333,5.0,0.0,2500.0,9724.871,332.48077,1.0,12.0
C14780,2173.9707,1.0,0.0,0.0,0.0,1192.7861,0.0,0.0,0.0,0.25,4.0,0.0,2400.0,445.86603,1043.1484,0.0,12.0
C14781,158.87874,1.0,738.65,0.0,738.65,109.368454,0.833333,0.0,0.833333,0.083333,1.0,16.0,7500.0,899.2372,170.49203,0.166667,12.0
C14783,1464.6361,1.0,0.0,0.0,0.0,2773.3943,0.0,0.0,0.0,0.25,8.0,0.0,1500.0,1751.4498,477.0013,0.090909,12.0
C14784,190.96234,1.0,2161.22,2161.22,0.0,0.0,0.75,0.75,0.0,0.0,0.0,24.0,5000.0,1663.0486,148.79048,0.222222,12.0
C14785,6983.4087,1.0,0.0,0.0,0.0,3354.6863,0.0,0.0,0.0,0.333333,11.0,0.0,7700.0,1116.8962,25697.639,0.0,12.0
C14786,58.83251,1.0,551.93,0.0,551.93,0.0,1.0,0.0,1.0,0.0,0.0,27.0,2500.0,437.19547,194.02617,0.75,12.0
C14787,3046.9373,1.0,0.0,0.0,0.0,4021.4575,0.0,0.0,0.0,0.25,8.0,0.0,5000.0,809.4513,673.5138,0.0,12.0
C14788,1396.2793,1.0,3380.44,1449.92,1930.52,0.0,1.0,0.333333,1.0,0.0,0.0,27.0,3500.0,5451.795,385.0037,0.083333,12.0
C14789,975.2521,1.0,1146.74,796.74,350.0,0.0,0.857143,0.142857,0.714286,0.0,0.0,8.0,1000.0,1273.0631,252.66907,0.0,7.0
C14790,1622.8422,1.0,248.74,0.0,248.74,1814.147,0.333333,0.0,0.25,0.25,3.0,4.0,2500.0,1082.2867,384.44952,0.0,12.0
C14791,3899.7637,1.0,0.0,0.0,0.0,925.72974,0.0,0.0,0.0,0.083333,1.0,0.0,6500.0,877.7678,1454.216,0.0,12.0
C14792,2719.6392,1.0,715.81,715.81,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,7.0,10000.0,694.10297,724.7587,0.0,12.0
C14793,347.2268,1.0,1535.49,1203.69,331.8,0.0,0.9,0.5,0.5,0.0,0.0,24.0,1000.0,778.91345,149.96652,0.25,10.0
C14794,8.172299,0.636364,114.0,0.0,114.0,0.0,0.5,0.0,0.5,0.0,0.0,6.0,2700.0,123.40077,44.25482,0.545455,12.0
C14795,8248.178,1.0,1788.84,0.0,1788.84,90.031204,1.0,0.0,1.0,0.083333,1.0,12.0,18000.0,40627.594,2149.99,0.166667,12.0
C14796,289.3532,1.0,461.68,201.0,260.68,0.0,0.333333,0.083333,0.166667,0.0,0.0,7.0,4500.0,282.32806,183.50739,0.0,12.0
C14797,38.91624,1.0,358.49,0.0,358.49,188.23444,0.916667,0.0,0.833333,0.083333,1.0,11.0,2500.0,479.60706,141.65263,0.3,12.0
C14798,810.74,1.0,86.9,86.9,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,7500.0,253.7757,210.96193,0.0,12.0
C14799,438.33765,1.0,1867.9,1424.87,443.03,128.42928,0.75,0.5,0.5,0.166667,3.0,24.0,6500.0,2080.4036,204.87752,0.083333,12.0
C14800,101.083405,0.909091,553.36,140.0,413.36,1719.7677,0.666667,0.083333,0.666667,0.166667,2.0,9.0,3000.0,2515.3826,56.937336,0.0,12.0
C14802,1300.7938,1.0,1282.2,0.0,1282.2,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1200.0,1407.6235,1230.452,0.0,12.0
C14803,1418.8381,1.0,0.0,0.0,0.0,272.78207,0.0,0.0,0.0,0.583333,7.0,0.0,1500.0,619.9758,519.4907,0.0,12.0
C14804,2042.585,0.857143,498.96,0.0,498.96,2364.5403,0.857143,0.0,0.714286,0.285714,5.0,9.0,2500.0,414.71896,1517.2028,0.0,7.0
C14805,218.94832,1.0,1858.33,1380.0,478.33,0.0,0.666667,0.333333,0.333333,0.0,0.0,14.0,4500.0,1934.821,177.12479,0.5,12.0
C14806,115.46767,0.545455,354.0,354.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,16500.0,4555.9653,211.04268,0.0,12.0
C14807,199.46205,1.0,1296.2,745.82,550.38,0.0,0.25,0.25,0.166667,0.0,0.0,14.0,1800.0,18.125526,110.48634,0.0,12.0
C14808,143.73718,1.0,1456.0,361.0,1095.0,0.0,0.666667,0.166667,0.583333,0.0,0.0,17.0,2500.0,1416.6008,139.68518,0.818182,12.0
C14809,45.45702,0.909091,175.0,175.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,1200.0,212.55893,223.19353,0.0,12.0
C14810,1089.795,1.0,0.0,0.0,20.0,38.249992,0.0,0.0,0.166667,0.083333,1.0,1.0,1200.0,284.73117,331.10382,0.0,12.0
C14811,19.946102,1.0,450.0,0.0,450.0,0.0,1.0,0.0,0.9,0.0,0.0,10.0,1000.0,386.57166,131.34956,1.0,10.0
C14812,626.2135,1.0,0.0,0.0,0.0,3393.427,0.0,0.0,0.0,0.25,11.0,0.0,1200.0,3566.1401,473.44827,0.25,12.0
C14813,1849.0173,1.0,0.0,0.0,0.0,838.00824,0.0,0.0,0.0,0.166667,2.0,0.0,2500.0,433.21896,837.7785,0.0,12.0
C14814,2992.5913,1.0,0.0,0.0,0.0,759.4565,0.0,0.0,0.0,0.416667,9.0,0.0,3500.0,817.05035,825.5295,0.0,12.0
C14815,2021.5149,1.0,1582.84,1554.89,27.95,0.0,0.5,0.416667,0.083333,0.0,0.0,8.0,2500.0,565.3808,486.70206,0.0,12.0
C14816,2122.0664,1.0,0.0,0.0,0.0,1048.9728,0.0,0.0,0.0,0.25,9.0,0.0,3000.0,548.1827,515.52075,0.0,12.0
C14817,4.417273,0.181818,27.42,0.0,27.42,0.0,0.083333,0.0,0.083333,0.0,0.0,1.0,1800.0,228.41782,175.83638,1.0,12.0
C14818,825.3478,1.0,0.0,0.0,0.0,105.877594,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,426.20685,217.95856,0.0,12.0
C14819,87.46263,0.454545,0.0,0.0,0.0,1251.696,0.0,0.0,0.0,0.083333,1.0,0.0,2000.0,2678.2495,114.91159,0.333333,12.0
C14820,1223.9095,1.0,607.0,607.0,0.0,0.0,0.916667,0.916667,0.0,0.0,0.0,13.0,1200.0,466.14972,906.69763,0.0,12.0
C14821,83.93013,0.727273,1027.64,1027.64,0.0,0.0,0.5,0.5,0.0,0.0,0.0,15.0,6000.0,1007.97156,106.40757,0.5,12.0
C14822,1241.0256,1.0,0.0,0.0,0.0,180.78394,0.0,0.0,0.0,0.083333,1.0,0.0,1800.0,842.8141,405.72086,0.0,12.0
C14823,268.79776,1.0,70.0,0.0,70.0,0.0,0.5,0.0,0.416667,0.0,0.0,6.0,1000.0,105.95404,229.15799,0.0,12.0
C14824,451.40436,1.0,2196.0,2154.34,41.66,0.0,0.833333,0.75,0.083333,0.0,0.0,14.0,1800.0,2142.0562,184.80502,0.166667,12.0
C14825,3.248979,0.090909,91.26,0.0,91.26,0.0,0.083333,0.0,0.083333,0.0,0.0,2.0,3500.0,0.0,,0.0,12.0
C14826,160.87381,0.666667,480.0,480.0,0.0,0.0,0.666667,0.666667,0.0,0.0,0.0,8.0,1500.0,38.7707,86.542114,0.0,6.0
C14827,982.56683,1.0,282.39,0.0,282.39,0.0,0.583333,0.0,0.583333,0.0,0.0,7.0,1000.0,722.6457,935.8788,0.0,12.0
C14828,4070.5007,0.833333,710.8,140.0,570.8,4620.0693,0.833333,0.166667,0.666667,0.166667,11.0,16.0,4900.0,364.20554,3231.9055,0.0,6.0
C14829,1048.8927,1.0,0.0,0.0,0.0,115.766106,0.0,0.0,0.0,0.25,4.0,0.0,1100.0,218.64851,598.91064,0.0,12.0
C14830,507.077,0.857143,0.0,0.0,0.0,1391.1404,0.0,0.0,0.0,0.142857,2.0,0.0,1500.0,2104.0537,257.65027,0.25,7.0
C14831,158.63481,0.909091,1765.38,84.8,1680.58,0.0,0.666667,0.083333,0.583333,0.0,0.0,24.0,9500.0,1661.465,135.26688,0.666667,12.0
C14832,976.3702,1.0,0.0,0.0,0.0,1622.2559,0.0,0.0,0.0,0.25,4.0,0.0,1600.0,3056.718,429.21744,0.166667,12.0
C14833,5.336222,0.272727,57.0,0.0,57.0,0.0,0.25,0.0,0.166667,0.0,0.0,3.0,5000.0,164.0412,124.16248,1.0,12.0
C14834,3363.2886,1.0,1123.42,865.78,257.64,1992.2717,1.0,1.0,0.583333,0.166667,2.0,30.0,4500.0,4772.462,948.70276,0.0,12.0
C14835,1475.3969,1.0,5055.77,2931.91,2123.86,0.0,1.0,0.333333,1.0,0.0,0.0,69.0,1900.0,4826.844,1879.1222,0.0,12.0
C14836,15155.533,1.0,717.24,717.24,0.0,4718.275,1.0,1.0,0.0,0.5,7.0,24.0,18000.0,4002.1946,3843.9246,0.0,12.0
C14837,782.392,1.0,8168.9,3000.97,5167.93,0.0,1.0,0.666667,1.0,0.0,0.0,59.0,16500.0,7455.296,232.69492,0.916667,12.0
C14838,3157.7153,1.0,548.79,548.79,0.0,3075.115,0.583333,0.583333,0.0,0.166667,5.0,48.0,3500.0,3817.1511,852.2007,0.083333,12.0
C14839,872.0711,1.0,853.0,0.0,853.0,999.04114,0.5,0.0,0.416667,0.083333,3.0,6.0,4000.0,784.9179,276.48428,0.0,12.0
C14841,1904.4956,1.0,4044.14,2961.8,1082.34,0.0,1.0,0.916667,1.0,0.0,0.0,66.0,6700.0,6312.8203,520.45496,0.0,12.0
C14842,1186.2878,1.0,115.5,115.5,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,3.0,1200.0,446.08832,356.43246,0.0,12.0
C14843,3838.3127,1.0,0.0,0.0,0.0,1256.7125,0.0,0.0,0.0,0.5,11.0,0.0,9500.0,1419.1306,1076.2339,0.0,12.0
C14844,5975.0635,1.0,345.3,345.3,0.0,3599.2222,0.166667,0.166667,0.0,0.666667,18.0,2.0,6500.0,2010.926,2784.1038,0.0,12.0
C14845,2005.4387,1.0,956.05,818.73,137.32,0.0,0.583333,0.5,0.25,0.0,0.0,16.0,2500.0,915.735,592.4449,0.0,12.0
C14846,6749.995,1.0,0.0,0.0,0.0,4561.8267,0.0,0.0,0.0,0.416667,10.0,0.0,11500.0,4930.71,4974.373,0.0,12.0
C14847,6.127959,0.636364,82.85,0.0,82.85,0.0,0.636364,0.0,0.545455,0.0,0.0,13.0,3500.0,100.08381,108.82763,0.4,11.0
C14848,1994.6948,1.0,248.75,248.75,0.0,1016.5182,0.166667,0.166667,0.0,0.083333,1.0,2.0,6000.0,568.0259,562.6542,0.0,12.0
C14849,7404.8506,1.0,0.0,0.0,0.0,12405.295,0.0,0.0,0.0,0.5,13.0,0.0,11500.0,13956.719,1633.8552,0.083333,12.0
C14850,6950.583,1.0,400.98,0.0,400.98,259.04684,0.5,0.0,0.416667,0.083333,1.0,6.0,12500.0,2008.3606,1704.5333,0.0,12.0
C14851,5976.797,1.0,1194.52,0.0,1194.52,790.20557,0.416667,0.0,0.333333,0.333333,6.0,15.0,6000.0,2722.0952,2670.2107,0.0,12.0
C14852,19.84657,1.0,0.0,0.0,0.0,133.0496,0.0,0.0,0.0,0.285714,2.0,0.0,1200.0,48.739155,97.98618,0.0,7.0
C14853,6456.515,1.0,0.0,0.0,0.0,3802.3867,0.0,0.0,0.0,0.75,17.0,0.0,7500.0,2640.1038,1789.6149,0.0,12.0
C14854,2651.4849,1.0,908.15,0.0,908.15,1008.6398,1.0,0.0,1.0,0.333333,9.0,23.0,3000.0,4361.679,943.46893,0.083333,12.0
C14855,1091.4374,1.0,1237.37,447.6,789.77,0.0,0.833333,0.166667,0.75,0.0,0.0,13.0,4500.0,833.89343,279.42148,0.0,12.0
C14856,28.588825,1.0,151.92,0.0,151.92,0.0,1.0,0.0,0.875,0.0,0.0,8.0,1000.0,111.631805,111.31296,0.666667,8.0
C14857,703.3684,1.0,64.0,0.0,64.0,0.0,0.5,0.0,0.416667,0.0,0.0,6.0,2550.0,179.08371,212.11949,0.0,12.0
C14858,1512.2189,1.0,1002.93,825.89,177.04,0.0,1.0,0.833333,0.333333,0.0,0.0,23.0,4000.0,328.44623,344.2058,0.0,12.0
C14859,1608.0525,0.545455,0.0,0.0,0.0,2496.7214,0.0,0.0,0.0,0.25,3.0,0.0,5000.0,9933.623,684.6477,0.166667,12.0
C14860,233.9616,1.0,248.44,13.0,235.44,0.0,0.5,0.083333,0.416667,0.0,0.0,6.0,1200.0,219.96077,174.7133,0.0,12.0
C14861,159.3668,0.636364,1277.5,0.0,1277.5,0.0,0.583333,0.0,0.5,0.0,0.0,7.0,2500.0,1315.8204,173.58488,0.4,12.0
C14862,27.40855,1.0,290.6,290.6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,2000.0,315.27954,170.97374,0.083333,12.0
C14863,1132.796,1.0,519.79,519.79,0.0,0.0,0.583333,0.583333,0.0,0.0,0.0,8.0,1200.0,642.72363,436.0882,0.0,12.0
C14864,101.87431,0.636364,70.0,70.0,0.0,365.22815,0.083333,0.083333,0.0,0.333333,6.0,1.0,2500.0,464.68735,178.91258,0.166667,12.0
C14865,862.7536,1.0,1282.38,0.0,1282.38,0.0,0.916667,0.0,0.833333,0.0,0.0,11.0,11500.0,930.17926,179.69827,0.0,12.0
C14866,3753.1028,1.0,0.0,0.0,0.0,702.9122,0.0,0.0,0.0,0.583333,7.0,0.0,11000.0,1029.4764,921.10065,0.0,12.0
C14867,996.2232,1.0,0.0,0.0,0.0,1398.3955,0.0,0.0,0.0,0.083333,1.0,0.0,8000.0,2369.1677,226.01692,0.0,12.0
C14868,4035.1384,1.0,0.0,0.0,0.0,2399.437,0.0,0.0,0.0,0.25,3.0,0.0,7000.0,1474.3884,927.05786,0.0,12.0
C14870,1845.2108,1.0,0.0,0.0,0.0,1960.2649,0.0,0.0,0.0,0.25,3.0,0.0,4500.0,331.38757,600.29755,0.0,12.0
C14871,46.56216,1.0,261.16,0.0,261.16,0.0,1.0,0.0,1.0,0.0,0.0,16.0,4000.0,230.60522,179.07767,0.25,12.0
C14872,299.17908,0.454545,1147.23,1071.7,75.53,0.0,0.25,0.083333,0.25,0.0,0.0,6.0,4000.0,1460.7963,80.470535,0.181818,12.0
C14873,2917.079,1.0,0.0,0.0,0.0,844.0839,0.0,0.0,0.0,0.416667,13.0,0.0,3000.0,1360.1172,1562.6654,0.0,12.0
C14874,3062.1682,0.9,2253.98,920.54,1333.44,4161.097,0.9,0.8,0.8,0.8,30.0,68.0,9000.0,1132.2375,960.13184,0.0,10.0
C14876,320.33624,1.0,0.0,0.0,0.0,1258.982,0.0,0.0,0.0,0.583333,14.0,0.0,6500.0,1746.6725,194.53922,0.083333,12.0
C14877,24.176931,1.0,189.85,189.85,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,4.0,3000.0,184.60455,100.68706,0.0,12.0
C14878,5496.4214,1.0,0.0,0.0,0.0,2338.9778,0.0,0.0,0.0,0.083333,2.0,0.0,6000.0,1292.5349,1605.3552,0.0,12.0
C14879,0.074724,0.181818,0.0,0.0,0.0,370.73047,0.0,0.0,0.0,0.083333,1.0,0.0,1000.0,1628.6571,11.51534,1.0,12.0
C14880,6063.976,1.0,3987.01,3531.24,455.77,2791.2637,0.833333,0.416667,0.75,0.416667,13.0,25.0,7500.0,1423.1876,1583.371,0.0,12.0
C14881,2669.587,1.0,0.0,0.0,0.0,967.4823,0.0,0.0,0.0,0.083333,1.0,0.0,6500.0,666.18695,655.62036,0.0,12.0
C14882,86.20626,1.0,626.28,210.7,415.58,0.0,0.833333,0.416667,0.666667,0.0,0.0,22.0,3000.0,729.3342,164.10643,0.0,12.0
C14884,958.2698,1.0,0.0,0.0,0.0,171.92023,0.0,0.0,0.0,0.416667,8.0,0.0,1000.0,327.33347,308.01758,0.0,12.0
C14885,10929.06,1.0,675.89,500.39,175.5,1521.8693,0.916667,0.25,0.666667,0.333333,12.0,12.0,12000.0,2639.9565,3049.938,0.0,12.0
C14886,11581.934,1.0,0.0,0.0,0.0,9236.093,0.0,0.0,0.0,0.5,23.0,0.0,13000.0,2132.8264,4814.853,0.0,12.0
C14887,207.2096,1.0,13.66,0.0,13.66,0.0,0.090909,0.0,0.090909,0.0,0.0,1.0,7000.0,1703.3395,208.36743,0.0,11.0
C14888,3139.2673,1.0,5393.36,2094.44,3298.92,0.0,1.0,0.583333,1.0,0.0,0.0,86.0,3000.0,4173.119,5573.463,0.0,12.0
C14889,2689.8955,1.0,0.0,0.0,0.0,270.20148,0.0,0.0,0.0,0.083333,1.0,0.0,2900.0,639.48444,640.2618,0.0,12.0
C14890,1406.6274,1.0,2315.86,1339.26,976.6,0.0,0.916667,0.416667,0.833333,0.0,0.0,27.0,4000.0,3176.9717,462.41998,0.0,12.0
C14892,1594.4854,1.0,2650.91,2123.9,527.01,0.0,1.0,0.25,1.0,0.0,0.0,33.0,7000.0,1416.618,427.14706,0.0,12.0
C14894,3755.184,1.0,3211.86,1420.58,1791.28,0.0,1.0,0.75,0.833333,0.0,0.0,22.0,11000.0,3198.262,960.8566,0.0,12.0
C14895,38.795708,0.636364,229.48,229.48,0.0,0.0,0.25,0.25,0.0,0.0,0.0,3.0,3050.0,392.88226,132.86488,0.0,12.0
C14896,37.911472,0.818182,254.0,84.0,170.0,0.0,0.666667,0.166667,0.5,0.0,0.0,12.0,3000.0,248.07668,185.50262,0.5,12.0
C14897,1723.8046,1.0,3145.79,997.29,2148.5,0.0,1.0,0.333333,1.0,0.0,0.0,26.0,6000.0,995.0655,387.47354,0.0,12.0
C14898,165.29073,0.818182,971.2,971.2,0.0,446.94537,0.166667,0.166667,0.0,0.083333,1.0,3.0,1000.0,1922.5055,124.779305,0.666667,12.0
C14899,683.3915,0.636364,0.0,0.0,0.0,1786.0704,0.0,0.0,0.0,0.083333,4.0,0.0,3000.0,346.49466,159.13657,0.0,12.0
C14900,10.358325,0.454545,98.83,98.83,0.0,0.0,0.454545,0.454545,0.0,0.0,0.0,5.0,7000.0,116.29964,145.32008,0.666667,11.0
C14901,1063.6141,1.0,0.0,0.0,0.0,196.61647,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,206.50522,316.2308,0.0,12.0
C14902,98.29029,0.545455,4440.8,4440.8,0.0,0.0,0.583333,0.583333,0.0,0.0,0.0,19.0,1500.0,7150.995,119.097786,0.75,12.0
C14903,1540.8793,0.909091,0.0,0.0,0.0,154.55035,0.0,0.0,0.0,0.090909,1.0,0.0,4000.0,720.55835,334.63565,0.0,11.0
C14904,3083.6362,1.0,250.0,0.0,250.0,0.0,0.5,0.0,0.416667,0.0,0.0,6.0,10000.0,4669.1934,893.3682,0.083333,12.0
C14905,1098.457,1.0,0.0,0.0,0.0,18.510103,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,224.20436,551.7217,0.0,12.0
C14906,4836.9146,1.0,305.6,305.6,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,16500.0,2547.9238,1602.37,0.0,12.0
C14907,131.06915,1.0,1315.39,313.08,1002.31,0.0,1.0,1.0,1.0,0.0,0.0,50.0,3500.0,1123.6561,182.23727,1.0,12.0
C14908,49.564533,1.0,433.5,273.94,159.56,0.0,0.909091,0.181818,0.909091,0.0,0.0,13.0,9000.0,465.46606,148.91458,0.272727,11.0
C14909,1967.7028,1.0,744.9,669.9,75.0,956.42456,0.5,0.416667,0.083333,0.25,7.0,10.0,4000.0,449.75882,647.3098,0.0,12.0
C14910,1669.1283,1.0,0.0,0.0,0.0,335.05682,0.0,0.0,0.0,0.166667,2.0,0.0,1800.0,528.61273,607.3345,0.0,12.0
C14911,56.116325,0.181818,368.47,368.47,0.0,66.320496,0.083333,0.083333,0.0,0.083333,2.0,5.0,2500.0,174.4706,167.4688,1.0,12.0
C14912,227.18413,0.272727,50.0,50.0,0.0,947.1401,0.083333,0.083333,0.0,0.166667,2.0,1.0,5500.0,2074.1777,162.04958,0.0,12.0
C14913,1417.1576,1.0,562.5,0.0,562.5,0.0,0.416667,0.0,0.416667,0.0,0.0,5.0,1500.0,987.79456,861.2983,0.0,12.0
C14914,1406.4832,1.0,0.0,0.0,0.0,363.68054,0.0,0.0,0.0,0.125,1.0,0.0,1500.0,214.42372,362.96484,0.0,8.0
C14915,0.0,0.0,581.0,0.0,581.0,0.0,0.583333,0.0,0.583333,0.0,0.0,7.0,1000.0,692.52374,,0.0,12.0
C14916,1124.5828,1.0,0.0,0.0,0.0,219.93384,0.0,0.0,0.0,0.333333,4.0,0.0,1200.0,446.25146,228.20622,0.0,12.0
C14917,110.409386,0.727273,992.88,992.88,0.0,0.0,0.416667,0.416667,0.0,0.0,0.0,12.0,4500.0,791.1031,148.53784,0.0,12.0
C14918,4929.759,1.0,4939.1,4939.1,0.0,2365.8435,0.666667,0.666667,0.0,0.25,7.0,309.0,6000.0,3952.1875,5234.368,0.0,12.0
C14919,687.3781,1.0,74.42,0.0,74.42,0.0,0.25,0.0,0.25,0.0,0.0,3.0,700.0,353.25027,492.58838,0.0,12.0
C14920,7.167028,0.363636,99.0,99.0,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,4.0,6000.0,196.5567,85.6432,0.0,12.0
C14921,49.433937,1.0,387.0,0.0,387.0,0.0,1.0,0.0,0.888889,0.0,0.0,9.0,3000.0,335.47284,122.280525,1.0,9.0
C14922,1427.9495,1.0,0.0,0.0,0.0,617.7365,0.0,0.0,0.0,0.166667,2.0,0.0,1800.0,2163.874,329.16602,0.083333,12.0
C14923,17.141376,0.818182,182.1,33.6,148.5,113.91882,0.25,0.083333,0.083333,0.083333,1.0,4.0,6000.0,255.07437,93.62891,0.2,12.0
C14924,2285.6553,0.9,3648.73,2517.43,1131.3,2034.6641,0.9,0.9,0.6,0.5,7.0,46.0,7000.0,586.6766,558.83435,0.0,10.0
C14925,341.1492,1.0,48.78,48.78,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,500.0,256.73196,259.3518,0.0,12.0
C14926,91.70555,1.0,1468.1,1468.1,0.0,0.0,0.833333,0.833333,0.0,0.0,0.0,27.0,3000.0,1502.9622,110.071014,0.5,12.0
C14927,2032.3384,0.909091,158.24,0.0,158.24,2508.9321,0.666667,0.0,0.583333,0.25,5.0,8.0,2500.0,625.3144,632.1982,0.0,12.0
C14928,4.12565,0.363636,25.69,25.69,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,4500.0,163.35254,128.3363,0.0,12.0
C14929,709.4734,1.0,548.85,385.29,163.56,153.6657,0.666667,0.333333,0.5,0.083333,1.0,13.0,1200.0,381.15677,213.8837,0.0,12.0
C14930,8048.034,1.0,0.0,0.0,0.0,6163.108,0.0,0.0,0.0,0.333333,10.0,0.0,12000.0,2165.253,2164.4478,0.0,12.0
C14931,2755.307,0.909091,2754.49,1974.0,780.49,3193.9246,0.75,0.416667,0.583333,0.333333,9.0,43.0,13000.0,4843.691,774.603,0.0,12.0
C14932,348.64697,0.818182,230.0,230.0,0.0,1099.1521,0.166667,0.166667,0.0,0.083333,1.0,2.0,1200.0,443.36407,271.56226,0.0,12.0
C14933,472.6637,0.545455,310.44,0.0,310.44,0.0,0.416667,0.0,0.416667,0.0,0.0,5.0,4000.0,2493.2437,222.6546,0.142857,12.0
C14934,387.5851,0.333333,0.0,0.0,0.0,2494.498,0.0,0.0,0.0,0.333333,21.0,0.0,3000.0,0.0,,0.0,6.0
C14935,120.65801,1.0,349.12,349.12,0.0,0.0,0.25,0.25,0.0,0.0,0.0,4.0,2700.0,383.4145,163.46313,0.0,12.0
C14936,105.385635,1.0,1536.31,344.91,1191.4,0.0,0.666667,0.166667,0.416667,0.0,0.0,8.0,3000.0,1639.3441,161.46764,0.625,12.0
C14937,2843.9421,1.0,0.0,0.0,0.0,266.97574,0.0,0.0,0.0,0.583333,10.0,0.0,3000.0,869.1938,910.70374,0.0,12.0
C14938,28.31517,0.5,225.02,111.7,113.32,0.0,0.375,0.125,0.125,0.0,0.0,3.0,10000.0,315.24625,118.313995,1.0,8.0
C14939,949.5303,1.0,45.65,45.65,0.0,47.786053,0.083333,0.083333,0.0,0.083333,1.0,1.0,1000.0,303.45016,456.0169,0.0,12.0
C14940,34.706825,0.181818,242.9,242.9,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,2.0,1500.0,85.29089,174.9585,0.0,12.0
C14941,3596.7495,1.0,0.0,0.0,0.0,1172.6389,0.0,0.0,0.0,0.166667,3.0,0.0,6000.0,1499.4014,765.09906,0.0,12.0
C14942,49.9209,1.0,400.19,400.19,0.0,0.0,1.0,1.0,0.0,0.0,0.0,14.0,8500.0,363.7033,177.2214,0.727273,12.0
C14943,120.94583,0.7,33.38,0.0,33.38,0.0,0.2,0.0,0.1,0.0,0.0,2.0,1000.0,514.0023,148.3305,0.0,10.0
C14944,1118.4791,1.0,325.95,203.96,121.99,0.0,0.666667,0.333333,0.25,0.0,0.0,9.0,2400.0,290.88828,369.1308,0.0,12.0
C14945,216.184,0.454545,0.0,0.0,0.0,948.38074,0.0,0.0,0.0,0.166667,2.0,0.0,1200.0,243.64342,173.66733,0.0,12.0
C14946,3997.5728,1.0,0.0,0.0,0.0,3516.548,0.0,0.0,0.0,0.272727,6.0,0.0,4500.0,1456.2747,1310.0226,0.0,11.0
C14947,1906.7036,1.0,780.0,0.0,780.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,3000.0,1338.3035,598.6492,0.0,12.0
C14948,1747.3597,1.0,0.0,0.0,0.0,413.38083,0.0,0.0,0.0,0.333333,8.0,0.0,1800.0,700.73236,755.2496,0.0,12.0
C14949,2363.6155,1.0,1441.32,374.64,1066.68,0.0,0.833333,0.083333,0.833333,0.0,0.0,11.0,6000.0,1055.393,988.409,0.0,12.0
C14950,1247.1968,1.0,243.0,243.0,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,9.0,1200.0,529.0915,919.44666,0.0,12.0
C14951,336.6404,1.0,589.59,165.0,424.59,0.0,0.833333,0.083333,0.75,0.0,0.0,17.0,5000.0,839.7285,184.63556,0.0,12.0
C14952,135.493,1.0,0.0,0.0,0.0,499.7941,0.0,0.0,0.0,0.25,4.0,0.0,1200.0,1844.1101,185.37927,0.166667,12.0
C14953,957.9806,1.0,424.76,0.0,424.76,0.0,0.333333,0.0,0.333333,0.0,0.0,4.0,5000.0,504.56116,337.95935,0.0,12.0
C14954,965.2367,1.0,2786.08,763.82,2022.26,0.0,0.75,0.333333,0.666667,0.0,0.0,33.0,4500.0,1399.5895,244.19872,0.0,12.0
C14955,260.40936,1.0,545.34,257.34,288.0,0.0,0.416667,0.166667,0.166667,0.0,0.0,9.0,1500.0,384.80988,189.1629,0.0,12.0
C14956,2772.7908,1.0,337.98,0.0,337.98,198.18523,1.0,0.0,1.0,0.416667,7.0,45.0,3000.0,1043.3964,1046.9553,0.0,12.0
C14957,1305.2664,0.833333,1078.89,844.99,233.9,2081.152,0.833333,0.833333,0.666667,0.666667,4.0,20.0,5000.0,164.08026,191.06955,0.0,6.0
C14958,1153.3359,1.0,886.56,0.0,886.56,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,724.17194,2256.2234,0.0,12.0
